Nov 08 01:15:06.318 VTTY: Console port: waiting connection on tcp port 5005 for protocol IPv6 (FD 11)
Nov 08 01:15:06.318 VTTY: Console port: waiting connection on tcp port 5005 for protocol IPv4 (FD 12)
Nov 08 01:15:06.678 C3600_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x0,JIT on)
Nov 08 01:15:06.679 CPU0: CPU_STATE: Starting CPU (old state=2)...
Nov 08 01:15:06.729 ROM: Microcode has started.
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.750 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
Nov 08 01:15:06.751 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x606778b0 (size=1)
